"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log10_padj_riborna_flat","tx_class_IAAvsDMSO"
"ENSG00000145919.11",68.6854574482619,-0.257431442068405,0.999930075229515,"BOD1","all genes",228.383215535935,0.0555414936451908,0.99992116680452,20.2533916650465,-0.190225878583755,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000145996.11",76.320195113252,0.361217154311524,0.999930075229515,"CDKAL1","all genes",262.354133045485,0.0243591662249138,0.99992116680452,21.4107825628756,0.393548058968794,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146007.11",183.332749045293,-0.0849929521687727,0.999930075229515,"ZMAT2","all genes",481.284032662249,-0.156637286435037,0.99992116680452,70.4139625021062,-0.243755681266069,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146054.18",60.2050685111766,0.199592750509685,0.999930075229515,"TRIM7","all genes",70.0638453985674,-0.175871368356764,0.99992116680452,34.3435756825295,0.0135025661421257,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146063.20",85.1156737964466,0.00614843605665251,0.999930075229515,"TRIM41","all genes",282.899555295381,0.180324574602183,0.99992116680452,25.1234563558362,0.16640778204047,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146066.3",240.623926317061,-0.0792631083460643,0.999930075229515,"HIGD2A","all genes",433.988230336543,0.178160444109661,0.99992116680452,117.603963521186,0.101235621780441,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_up"
"ENSG00000146072.6",107.602117615646,0.765948115614082,0.999930075229515,"TNFRSF21","all genes",445.303464868872,0.00694426415990158,0.99992116680452,20.5920288099611,0.750499150096376,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146083.12",48.2514123441321,-0.497284002630851,0.999930075229515,"RNF44","all genes",68.4282362406975,0.290026775183672,0.99992116680452,25.948994843637,-0.19740004945173,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146085.8",65.854903319608,-0.439480531196729,0.999930075229515,"MMUT","all genes",207.103315737258,0.0301367316255209,0.99992116680452,20.9482930212958,-0.428642073728834,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146109.5",151.450595120633,0.290074252201727,0.999930075229515,"ABT1","all genes",442.930268329601,-0.100138910975484,0.99992116680452,52.4034414630159,0.179768250647387,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146112.12",164.281226856724,-0.192961690000038,0.999930075229515,"PPP1R18","all genes",592.867821699088,-0.00533902386098938,0.99992116680452,42.5099889035669,-0.199015802646669,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146143.19",119.153064236784,-0.302329199496899,0.999930075229515,"PRIM2","all genes",394.154225591946,0.131469159851279,0.99992116680452,35.3979833433333,-0.154181079020981,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146223.15",161.757490296472,0.188538324874321,0.999930075229515,"RPL7L1","all genes",722.918728163841,-0.0280541115576988,0.99992116680452,24.1290681452135,0.147511468797091,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146232.17",69.6016207895932,0.139475290770285,0.999930075229515,"NFKBIE","all genes",178.976770578506,-0.076330195656054,0.99992116680452,27.2095555921215,0.0599130107278192,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146242.8",134.012588993122,0.184509183070502,0.999930075229515,"TPBG","all genes",209.653035636114,0.00851920885409916,0.99992116680452,69.567852629479,0.206681615075873,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146247.14",237.41918244981,-0.0244341593682009,0.999930075229515,"PHIP","all genes",803.434388274641,-0.0493073927210826,0.99992116680452,68.245226290696,-0.0757258771858523,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146263.11",152.444482498042,0.287686311107316,0.999930075229515,"MMS22L","all genes",623.616176718937,0.0644601062709002,0.99992116680452,30.0784002574762,0.376097554538876,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146278.11",124.60993794026,-0.0124300796496162,0.999930075229515,"PNRC1","all genes",231.219622251785,0.107918210838352,0.99992116680452,60.0831399547972,0.0870869793226282,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_down"
"ENSG00000146281.6",138.380401677404,-0.226591953925245,0.999930075229515,"PM20D2","all genes",286.706928785547,-0.07774651043102,0.99992116680452,62.9170484874209,-0.320687124133323,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146282.18",120.638799237364,-0.370081999236596,0.999930075229515,"RARS2","all genes",459.273544269026,0.0645168261850035,0.99992116680452,28.181918224447,-0.335555850785144,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146376.11",458.09537803112,-0.0476612658423455,0.999930075229515,"ARHGAP18","all genes",1463.8435000437,0.151260007528791,0.99992116680452,142.6356088521,0.110621974347685,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146386.8",75.2706918888584,-0.142130174279947,0.999930075229515,"ABRACL","all genes",199.267793726207,0.320297911840496,0.99992116680452,28.6981848705496,0.184943926371722,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146416.19",105.754090540697,0.263300881791214,0.999930075229515,"AIG1","all genes",179.966087641542,0.104842096319959,0.99992116680452,53.0430566123884,0.375588995010954,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146425.11",194.466992421651,0.159633984153697,0.999930075229515,"DYNLT1","all genes",430.999547225689,-0.126771458688141,0.99992116680452,84.8246111034916,0.0370613947728137,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146433.8",186.969602892061,0.33561904794704,0.999930075229515,"TMEM181","all genes",548.597257324264,0.050490018593803,0.99992116680452,64.4454241335502,0.392789608324875,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146457.16",346.382850092179,-0.0670759693666791,0.999930075229515,"WTAP","all genes",1264.86638159119,0.00187012268609395,0.99992116680452,87.7582443803335,-0.0782492887671256,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146463.12",363.087373713609,-0.062792993789953,0.999930075229515,"ZMYM4","all genes",1529.35065791839,-0.0295509756279973,0.99992116680452,66.0477003096658,-0.0781221291795005,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146476.11",135.691793560898,-0.303514967204561,0.999930075229515,"ARMT1","all genes",417.90496134162,0.152729014704931,0.99992116680452,44.2523360675443,-0.134656881661398,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146540.15",81.7504474218239,0.0713126138201973,0.999930075229515,"C7orf50","all genes",224.27010232107,0.0961709124358069,0.99992116680452,30.1719401427504,0.151838315155304,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146576.13",102.104679818318,0.0750483216887624,0.999930075229515,"C7orf26","all genes",336.810931086903,-0.079132096406219,0.99992116680452,30.4561271143165,-0.00427541952461548,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146648.18",801.519147673652,0.123716042088916,0.999930075229515,"EGFR","all genes",1530.74677651027,-0.170721818455146,0.99992116680452,380.931486523483,-0.0513549824545322,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146670.10",166.724980885756,-0.237174972972724,0.999930075229515,"CDCA5","all genes",290.350768103927,0.152716942003473,0.99992116680452,82.8106591944942,-0.0896063092953716,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146676.10",56.2226250162575,-0.274677798794329,0.999930075229515,"PURB","all genes",56.6323079848872,0.0729135143482036,0.99992116680452,33.1799039432091,-0.198969410063786,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146701.12",1277.14156087884,-0.00598856331248049,0.999930075229515,"MDH2","all genes",1680.14230523307,0.0306239830956502,0.99992116680452,703.572536928308,0.0256803912623133,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146729.10",183.053031629129,0.147021205405399,0.999930075229515,"NIPSNAP2","all genes",437.628324421936,-0.00559985362358537,0.99992116680452,75.7851135876662,0.131780052594513,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146731.11",1500.79251089448,-0.107093687452196,0.999930075229515,"CCT6A","all genes",4087.15515965798,-0.00644371247430583,0.99992116680452,557.663970959671,-0.114701961872652,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146828.18",117.046498618264,0.0736681706341711,0.999930075229515,"SLC12A9","all genes",290.115131416423,-0.0351185870421752,0.99992116680452,47.1489131717731,0.0328366164221483,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146830.10",133.309883411076,-0.293906018157674,0.999930075229515,"GIGYF1","all genes",350.871063850834,-0.0294986910902494,0.99992116680452,51.0898326128667,-0.328027479135704,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_up"
"ENSG00000146833.15",101.737683974935,-0.293872712125981,0.999930075229515,"TRIM4","all genes",231.801811307571,0.00578769604921888,0.99992116680452,43.5900844158095,-0.30805721701374,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146834.14",174.655477784029,0.157753255552229,0.999930075229515,"MEPCE","all genes",508.049240589995,0.0127400503927037,0.99992116680452,60.7605513143009,0.181848794302483,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146842.17",249.115011390144,0.0464855642036025,0.999930075229515,"TMEM209","all genes",572.733209751226,-0.0213588172453217,0.99992116680452,106.044134103328,0.0189229171413766,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146909.8",197.57248077241,-0.105845492451162,0.999930075229515,"NOM1","all genes",504.364849560843,0.0787297623850838,0.99992116680452,77.6921317071239,-0.0180928539302309,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146918.20",238.749572255092,-0.0722241280925763,0.999930075229515,"NCAPG2","all genes",703.163762773084,-0.0296243824577567,0.99992116680452,81.9592336408197,-0.0945476398070106,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000146963.18",401.974242467594,-0.0415005623029838,0.999930075229515,"LUC7L2","all genes",1064.00470840318,-0.0308176938018801,0.99992116680452,153.334053397866,-0.0895544665356566,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147010.18",258.632404785798,-0.102300117298256,0.999930075229515,"SH3KBP1","all genes",594.585781674635,0.0784613724444937,0.99992116680452,110.109438834874,-0.0373350048324738,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147044.21",86.2616557796077,0.21439802303387,0.999930075229515,"CASK","all genes",307.758831979595,-0.0446501468554284,0.99992116680452,22.7813569362983,0.146150485710312,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000147050.14",190.303525822097,0.199922123943643,0.999930075229515,"KDM6A","all genes",808.163185220795,-0.180714221211477,0.99992116680452,33.7744216399014,0.0279492233125269,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147065.17",488.819884137711,-0.129735990070081,0.999930075229515,"MSN","all genes",1079.480195392,-0.020410000577765,0.99992116680452,213.752568899406,-0.156793732749952,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147123.10",382.855003647949,0.10193166653314,0.999930075229515,"NDUFB11","all genes",677.735656277392,0.0307469719589904,0.99992116680452,188.690016336821,0.14387921875974,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147130.14",146.799130815428,0.392866159330137,0.999930075229515,"ZMYM3","all genes",297.850986738473,-0.00981952561332445,0.99992116680452,67.535709168588,0.379082151272486,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147133.15",156.929880911133,-0.129117411923579,0.999930075229515,"TAF1","all genes",493.971579387273,0.0118177506324015,0.99992116680452,49.8258857973415,-0.121694659996649,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147140.16",919.589171617962,0.0374298076161777,0.999930075229515,"NONO","all genes",2279.92313954484,-0.011977641513394,0.99992116680452,370.313178449823,0.0246694517431401,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_down"
"ENSG00000147155.11",150.740966481013,-0.177605799304593,0.999930075229515,"EBP","all genes",262.285996453159,0.138397669219363,0.99992116680452,74.8834261234253,-0.0339597834388915,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147162.14",372.815527629927,0.182806700743853,0.999930075229515,"OGT","all genes",1315.14880852047,-0.0888169170398466,0.99992116680452,100.325479593918,0.0961580559494956,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147164.12",88.0700502686542,-0.127627070035324,0.999930075229515,"SNX12","all genes",135.294547795723,-0.03925995092179,0.99992116680452,46.0462881878384,-0.171229417573877,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147224.12",184.034240584785,0.186475924688479,0.999930075229515,"PRPS1","all genes",613.015844592991,-0.214516061758425,0.99992116680452,54.1447312962474,-0.0374166385952385,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147231.14",61.4158669676277,-0.145565887225999,0.999930075229515,"RADX","all genes",179.731349741271,0.194879741186343,0.99992116680452,21.2358786607075,0.0548963309430806,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147274.14",404.97862124596,-0.333386725666564,0.999930075229515,"RBMX","all genes",1792.7040139191,0.049598371431485,0.99992116680452,62.5966249771826,-0.266693553372149,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147316.13",128.808256283151,-0.443023395891225,0.999930075229515,"MCPH1","all genes",482.752607525912,0.0725585445453813,0.99992116680452,31.0473051825597,-0.362970196175815,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147383.11",77.5863590015248,-0.0831753705376248,0.999930075229515,"NSDHL","all genes",140.746099763533,0.0348870906839202,0.99992116680452,37.8154405916925,-0.0433471724377657,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147394.18",75.3046882495037,-0.0213245616938083,0.999930075229515,"ZNF185","all genes",131.151476275637,0.153020484547055,0.99992116680452,37.4006370321385,0.125770252262266,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147400.10",65.988924392486,-0.217535073546525,0.999930075229515,"CETN2","all genes",162.218843705959,-0.0629422648348389,0.99992116680452,26.7574966589823,-0.302996950628907,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147403.16",1595.76432312602,-0.19456388167947,0.999930075229515,"RPL10","all genes",8472.42746118394,0.00222556168636863,0.99992116680452,67.1950258835559,-0.189979303580698,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147416.11",237.461688247766,0.247728195282447,0.999930075229515,"ATP6V1B2","all genes",480.21240455811,-0.0761817419334202,0.99992116680452,109.445945816594,0.172679544248525,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147419.18",98.51461385113,0.426257226970452,0.999930075229515,"CCDC25","all genes",324.337933078682,0.0163817379209636,0.99992116680452,29.4624214679603,0.444563811100624,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147439.13",54.293228278701,-0.220940842205069,0.999930075229515,"BIN3","all genes",108.651071750507,0.0412006265009811,0.99992116680452,25.1760580508202,-0.195233056891271,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147454.14",88.1538763816107,0.426929548626472,0.999930075229515,"SLC25A37","all genes",330.94658321747,0.0221154055804772,0.99992116680452,21.1805608621444,0.443334955712947,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_up"
"ENSG00000147457.14",122.423222053051,-0.777869146481383,0.999930075229515,"CHMP7","all genes",308.730299587108,0.18171914626761,0.99992116680452,48.6561377824294,-0.642643957192691,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147459.18",422.429976952291,0.0799211153427902,0.999930075229515,"DOCK5","all genes",1458.34021527673,-0.159337836868938,0.99992116680452,117.755468787228,-0.0917396040984254,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147471.12",154.012000311176,0.140069389631786,0.999930075229515,"PLPBP","all genes",402.29238488902,-0.0350400578998362,0.99992116680452,59.410183041203,0.103123752860143,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147475.17",79.4842523601915,-0.380840430528202,0.999930075229515,"ERLIN2","all genes",154.555677075023,0.0437702745952961,0.99992116680452,37.4136530645604,-0.314732064768082,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147526.20",180.753786006957,-0.0999587055875433,0.999930075229515,"TACC1","all genes",595.486388897122,0.0218783726647539,0.99992116680452,54.0105389222245,-0.0784367040704184,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000147533.17",88.3862628246246,-0.338862616373809,0.999930075229515,"GOLGA7","all genes",207.042581848402,0.0962248515302987,0.99992116680452,37.1309477476382,-0.237513951690326,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147535.17",68.9304187165108,0.252285944832587,0.999930075229515,"PLPP5","all genes",168.330711275019,0.192673677206396,0.99992116680452,28.0709969257793,0.470067582382409,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147548.17",175.517916503465,-0.560678268586075,0.999930075229515,"NSD3","all genes",753.699039218347,0.00955857752246203,0.99992116680452,30.09324268548,-0.56260501884022,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147586.10",211.070359294829,0.131960455880249,0.999930075229515,"MRPS28","all genes",436.530435824242,0.0564802525427315,0.99992116680452,96.0585452829709,0.17832140141168,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147592.9",84.9561536621855,-0.147004036268211,0.999930075229515,"LACTB2","all genes",198.814802640962,0.20442477687046,0.99992116680452,35.703632960405,0.0752702430259541,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147601.14",104.027200498278,-0.23102033178787,0.999930075229515,"TERF1","all genes",333.452736230378,0.0668434525376473,0.99992116680452,32.2650713196307,-0.165247793793452,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147642.17",96.7922882325645,-0.0910289826479325,0.999930075229515,"SYBU","all genes",337.912561334308,0.133383553070575,0.99992116680452,26.4848661614398,0.0771748921947968,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147649.10",662.246591563769,-0.0557862428032675,0.999930075229515,"MTDH","all genes",2231.14400113546,0.000253146234802587,0.99992116680452,191.601147589681,-0.0577486976220197,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000147669.11",217.107324166737,0.0207604008460621,0.999930075229515,"POLR2K","all genes",411.658000952514,0.0185415640112753,0.99992116680452,103.567595104059,0.037769566607205,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147677.11",1598.06023932873,-0.0415070054994529,0.999930075229515,"EIF3H","all genes",4262.32126535988,-0.0513295133636736,0.99992116680452,605.228894692223,-0.0904827112306169,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147679.12",98.670598934337,-0.0652504239416681,0.999930075229515,"UTP23","all genes",278.414079795767,-0.0843623053607539,0.99992116680452,35.4291239454937,-0.144901846468796,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147684.9",850.094668641188,0.0407789013339235,0.999930075229515,"NDUFB9","all genes",1709.49361859463,0.0363103956013018,0.99992116680452,392.975259658134,0.0818537654798963,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147687.19",225.037040983631,-0.269756058841404,0.999930075229515,"TATDN1","all genes",752.843353903348,0.00459748936904212,0.99992116680452,65.7949491372425,-0.280299968769155,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147789.15",133.510150012489,-0.230986579094031,0.999930075229515,"ZNF7","all genes",522.750245228133,-0.0522784009037401,0.99992116680452,29.3338273711622,-0.277207574811656,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147799.11",111.70247668351,0.212361131342641,0.999930075229515,"ARHGAP39","all genes",257.88835135782,-0.102627888753395,0.99992116680452,47.4049133550258,0.104836988008983,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147804.9",177.235561706181,-0.265690285069086,0.999930075229515,"SLC39A4","all genes",142.406682392375,0.241335520651123,0.99992116680452,109.181264428817,-0.0138963196373541,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147813.16",273.078706659476,0.0535681326050345,0.999930075229515,"NAPRT","all genes",575.353045044516,0.0406813875368575,0.99992116680452,122.913434844512,0.0919351308435005,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147853.17",120.234139495497,-0.306226853127156,0.999930075229515,"AK3","all genes",314.169230362046,0.0985760975655884,0.99992116680452,46.3619314886478,-0.186507132315241,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147872.10",89.2789375980985,-0.425750480801355,0.999930075229515,"PLIN2","all genes",269.825730370847,0.14860627812889,0.99992116680452,29.7679994448307,-0.250576787166366,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147889.17",151.370864931322,-0.439070929949286,0.999930075229515,"CDKN2A","all genes",189.001527025814,0.183687229947922,0.99992116680452,84.6732719209789,-0.241808917654026,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147905.17",127.392838254584,-0.483473975291443,0.999930075229515,"ZCCHC7","all genes",454.861137431959,0.0353357404631873,0.99992116680452,33.5892752956049,-0.44916259295829,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000147955.17",249.398760450297,-0.0722451741634371,0.999930075229515,"SIGMAR1","all genes",430.132648437782,0.125547825417458,0.99992116680452,124.381234497746,0.0590765807026968,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000148019.13",146.144679946726,0.174810426611881,0.999930075229515,"CEP78","all genes",420.888859513942,-0.0741194462058093,0.99992116680452,51.366091018231,0.131116460852443,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000148090.11",73.6683930486818,0.00284416397550622,0.999930075229515,"AUH","all genes",154.430974757186,-0.167122083215803,0.99992116680452,33.269690924259,-0.174460497777515,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
